qid	query	matched_qid	matched_query	rank
1103812	who formed the commonwealth of independent states	925999	what year did british columbia join confederation	83
1103812	who formed the commonwealth of independent states	1028108	who had the power of veto in colonial governments?	84
1103812	who formed the commonwealth of independent states	619939	what did the colonies produce quizlet	85
1103812	who formed the commonwealth of independent states	920730	what was the general purpose of the continental congress	86
1103812	who formed the commonwealth of independent states	1063173	why did spain create missions in the colonies?	87
1103812	who formed the commonwealth of independent states	8792	_______ established providence after he was ordered to leave the massachusetts colony	88
1103812	who formed the commonwealth of independent states	203661	history of dominionism	89
1103812	who formed the commonwealth of independent states	1027979	who founded the new york colony	90
1103812	who formed the commonwealth of independent states	1019843	which state was once an independent country quizlet	91
1103812	who formed the commonwealth of independent states	919892	what was the crucial issue behind the way of independence	92
1103812	who formed the commonwealth of independent states	1010364	which groups made up the new deal coalition?	93
1103812	who formed the commonwealth of independent states	942873	when did usa become independent	94
1103812	who formed the commonwealth of independent states	1062026	why did Australia need federation	95
1103812	who formed the commonwealth of independent states	1075992	why was the virginia colony founded	96
1103812	who formed the commonwealth of independent states	483107	proprietary colonies definition	97
1103812	who formed the commonwealth of independent states	1145054	what type of government did the founding fathers want	98
1103812	who formed the commonwealth of independent states	922210	what was the purpose of the first continental congress	99
1103812	who formed the commonwealth of independent states	549513	what act prevented colonial expansion	100
673670	what is a alm	707038	what is abm	1
673670	what is a alm	9631	aam designation	2
673670	what is a alm	118351	define bim (building information modeling	3
673670	what is a alm	876673	what mdma	4
673670	what is a alm	709447	what is algo verification	5
673670	what is a alm	643067	what does mdma	6
673670	what is a alm	976313	where is abj	7
673670	what is a alm	706878	what is aams	8
673670	what is a alm	1841	AB company definition	9
673670	what is a alm	710553	what is an ABO	10
673670	what is a alm	780221	what is organisation activation service	11
673670	what is a alm	690828	what is a methyl group	12
673670	what is a alm	774195	what is mukbang asmr	13
673670	what is a alm	514063	the aama has developed a code of ethics for the	14
673670	what is a alm	674857	what is a biz	15
673670	what is a alm	723982	what is bim modeling	16
673670	what is a alm	633165	what does bim mean	17
673670	what is a alm	822239	what is the full word for mdma	18
673670	what is a alm	723983	what is bim object	19
673670	what is a alm	672445	what is ABG test	20
673670	what is a alm	9677	ab definition	21
673670	what is a alm	686265	what is a hammam	22
673670	what is a alm	711401	what is an al anon meeting	23
673670	what is a alm	677877	what is a cma aama	24
673670	what is a alm	724467	what is bizworks	25
673670	what is a alm	773270	what is mongoloid-ism	26
673670	what is a alm	711217	what is an aemt	27
673670	what is a alm	769447	what is mdma used for medically	28
673670	what is a alm	771960	what is microsoft edge mdm	29
